,folder,file_path,extension,width,height,num_channels,label,ratio
25306,scoiattolo,data\raw-img\scoiattolo\OIP-LLpkuwRydT7dcPHQrjcNpAHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25307,scoiattolo,data\raw-img\scoiattolo\OIP-LL_ixhWJVqmMW1hHcQelXwAAAA.jpeg,.jpeg,137,119,3,squirrel,1.151
25308,scoiattolo,data\raw-img\scoiattolo\OIP-Lmn_f6-oxLDQ-a90Uy8W6AHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25309,scoiattolo,data\raw-img\scoiattolo\OIP-lMoYd9bPuxuGBf2jOUR2CwHaEc.jpeg,.jpeg,300,180,3,squirrel,1.667
25310,scoiattolo,data\raw-img\scoiattolo\OIP-lN3Gu_EXI0nKCY5VC6cnWAHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25311,scoiattolo,data\raw-img\scoiattolo\OIP-lNazaoC_J3tghgRjfGro8wHaHa.jpeg,.jpeg,300,300,3,squirrel,1.0
25312,scoiattolo,data\raw-img\scoiattolo\OIP-lNcSIOBdpPv5uzG4D-EV6QHaFN.jpeg,.jpeg,300,211,3,squirrel,1.422
25313,scoiattolo,data\raw-img\scoiattolo\OIP-lnI2k-pG-HzDHqh4C2NQMAHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25314,scoiattolo,data\raw-img\scoiattolo\OIP-lNPHFrxihKUjGVLgJz6v1wHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25315,scoiattolo,data\raw-img\scoiattolo\OIP-LNWx-Ox9kHOSBkfaLRNI0QHaH-.jpeg,.jpeg,279,300,3,squirrel,0.93
25316,scoiattolo,data\raw-img\scoiattolo\OIP-ln_wS6uim4_tgrSOLlK-MAHaHs.jpeg,.jpeg,290,300,3,squirrel,0.967
25317,scoiattolo,data\raw-img\scoiattolo\OIP-LoPvxjHw9lscd2O3F1w0SwHaLH.jpeg,.jpeg,200,300,3,squirrel,0.667
25318,scoiattolo,data\raw-img\scoiattolo\OIP-LOZv9ZMYfrG8t7u249o1wwHaJj.jpeg,.jpeg,233,300,3,squirrel,0.777
25319,scoiattolo,data\raw-img\scoiattolo\OIP-LpEunmXAeafGREsDeyq9lQHaGq.jpeg,.jpeg,300,270,3,squirrel,1.111
25320,scoiattolo,data\raw-img\scoiattolo\OIP-LQb0PyURFMWiI-fcHeV7egHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25321,scoiattolo,data\raw-img\scoiattolo\OIP-LqBKns-JyfvnH-OjoIFUKwHaG6.jpeg,.jpeg,300,280,3,squirrel,1.071
25322,scoiattolo,data\raw-img\scoiattolo\OIP-lRST5pNtM2clCQQVkbPAEQHaLG.jpeg,.jpeg,201,300,3,squirrel,0.67
25323,scoiattolo,data\raw-img\scoiattolo\OIP-LSOR11itNcOy0CYxwqtnywHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25324,scoiattolo,data\raw-img\scoiattolo\OIP-LsRRp2Ji7BieI8-qzAGSgwHaEL.jpeg,.jpeg,300,169,3,squirrel,1.775
25325,scoiattolo,data\raw-img\scoiattolo\OIP-LSxtWUzzF5AUBrgyAKy9vAHaJt.jpeg,.jpeg,229,300,3,squirrel,0.763
25326,scoiattolo,data\raw-img\scoiattolo\OIP-lSySqM_fvhEF_caNhygfWQHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25327,scoiattolo,data\raw-img\scoiattolo\OIP-LTaPy08y5B6M7rqTYVERdQHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25328,scoiattolo,data\raw-img\scoiattolo\OIP-ltesS636Yj0QNiw3qzBelwHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25329,scoiattolo,data\raw-img\scoiattolo\OIP-lTnk3ge8CYEcaNJIEqEIRQHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25330,scoiattolo,data\raw-img\scoiattolo\OIP-lTWjSAFSK6rAH0obBvh9RgHaN7.jpeg,.jpeg,160,300,3,squirrel,0.533
25331,scoiattolo,data\raw-img\scoiattolo\OIP-LU3-YYldS7nt2anQfckS1gHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25332,scoiattolo,data\raw-img\scoiattolo\OIP-LukXLKmh1tfTxfjzAoSvpQHaHa.jpeg,.jpeg,300,300,3,squirrel,1.0
25333,scoiattolo,data\raw-img\scoiattolo\OIP-lUM1Yndsgm1B5M0ICexR0wHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25334,scoiattolo,data\raw-img\scoiattolo\OIP-lutQilupGQvKQU6Id6qeSwHaFd.jpeg,.jpeg,300,221,3,squirrel,1.357
25335,scoiattolo,data\raw-img\scoiattolo\OIP-lv6SJZexZEE7hTmdNtrETAHaHa.jpeg,.jpeg,300,300,3,squirrel,1.0
25336,scoiattolo,data\raw-img\scoiattolo\OIP-LVFlbZNeVA7NIKnL6bdMCgHaEo.jpeg,.jpeg,300,188,3,squirrel,1.596
25337,scoiattolo,data\raw-img\scoiattolo\OIP-lvxSDUtbtYrTpJ7JQythxQHaFc.jpeg,.jpeg,300,221,3,squirrel,1.357
25338,scoiattolo,data\raw-img\scoiattolo\OIP-LWgrMLxscn6Omq7qo0y8_gHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25339,scoiattolo,data\raw-img\scoiattolo\OIP-lWjfhVG5_xB5mAvBvY931gAAAA.jpeg,.jpeg,300,288,3,squirrel,1.042
25340,scoiattolo,data\raw-img\scoiattolo\OIP-lxC1S6CuTCq3RCmmc59IQgHaE0.jpeg,.jpeg,300,195,3,squirrel,1.538
25341,scoiattolo,data\raw-img\scoiattolo\OIP-LYs2AohYuTX1S_mkVvljnAAAAA.jpeg,.jpeg,250,194,3,squirrel,1.289
25342,scoiattolo,data\raw-img\scoiattolo\OIP-LyTAdjC_eT6AbK7kGWjSCwHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25343,scoiattolo,data\raw-img\scoiattolo\OIP-lYx92-w077oSueYhBR-YlgHaFa.jpeg,.jpeg,300,219,3,squirrel,1.37
25344,scoiattolo,data\raw-img\scoiattolo\OIP-lZDIk8KmUwXQedSiSZV0aQHaGV.jpeg,.jpeg,300,257,3,squirrel,1.167
25345,scoiattolo,data\raw-img\scoiattolo\OIP-lZUddhIHnvoDXMqqPBp8aAAAAA.jpeg,.jpeg,258,194,3,squirrel,1.33
25346,scoiattolo,data\raw-img\scoiattolo\OIP-m-bdEaFkKl8HS6VcN1s3twHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25347,scoiattolo,data\raw-img\scoiattolo\OIP-m1xeqfwrRo6_pltORU8lpQHaHR.jpeg,.jpeg,300,295,3,squirrel,1.017
25348,scoiattolo,data\raw-img\scoiattolo\OIP-M2akg1yTBWT8iv15r8e7owHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25349,scoiattolo,data\raw-img\scoiattolo\OIP-m2E4icumOZWcxEcgQaVVeAHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25350,scoiattolo,data\raw-img\scoiattolo\OIP-M3To_f6CjJxtvOVDQaUGqwHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25351,scoiattolo,data\raw-img\scoiattolo\OIP-M4gyum7pQxCv6od88McUSwHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25352,scoiattolo,data\raw-img\scoiattolo\OIP-m5ByJApS8VDmDgrmRbJbfAHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25353,scoiattolo,data\raw-img\scoiattolo\OIP-m7wCraLky0xOWG4p6xOZGQHaD4.jpeg,.jpeg,300,157,3,squirrel,1.911
25354,scoiattolo,data\raw-img\scoiattolo\OIP-M8JOEUgSg0TcQtsrA9z3cQHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25355,scoiattolo,data\raw-img\scoiattolo\OIP-m9pcua7M4syWwcejYvdifgAAAA.jpeg,.jpeg,300,225,3,squirrel,1.333
25356,scoiattolo,data\raw-img\scoiattolo\OIP-M9Xah2bSd8WVK--hIUOnAQHaEX.jpeg,.jpeg,300,177,3,squirrel,1.695
25357,scoiattolo,data\raw-img\scoiattolo\OIP-mA2JvSd1GEbZXcx67kaJbwHaJ4.jpeg,.jpeg,225,300,3,squirrel,0.75
25358,scoiattolo,data\raw-img\scoiattolo\OIP-mamMUltnbIQC2su7HzL92AHaJ4.jpeg,.jpeg,225,300,3,squirrel,0.75
25359,scoiattolo,data\raw-img\scoiattolo\OIP-mAqyc3B5YdvIlKww8K7XRgAAAA.jpeg,.jpeg,300,225,3,squirrel,1.333
25360,scoiattolo,data\raw-img\scoiattolo\OIP-mCvTTVp4JT_aRVTjrIEh-AHaGL.jpeg,.jpeg,300,251,3,squirrel,1.195
25361,scoiattolo,data\raw-img\scoiattolo\OIP-mDAEvPZyVgFrtfJL3-o1jgHaE9.jpeg,.jpeg,300,201,3,squirrel,1.493
25362,scoiattolo,data\raw-img\scoiattolo\OIP-mEqx_11WkCq3vJHNWV4YjgHaJF.jpeg,.jpeg,245,300,3,squirrel,0.817
25363,scoiattolo,data\raw-img\scoiattolo\OIP-mFg_ZI87XOG4fbYphxCf4gAAAA.jpeg,.jpeg,269,194,3,squirrel,1.387
25364,scoiattolo,data\raw-img\scoiattolo\OIP-MfHNUawAc8XlwJzKWiJLqAHaFP.jpeg,.jpeg,300,213,3,squirrel,1.408
25365,scoiattolo,data\raw-img\scoiattolo\OIP-MFihBHIunySZIRYEv3DYigHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25366,scoiattolo,data\raw-img\scoiattolo\OIP-mG-W7YcIp5DrzWTuxn9kTQHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25367,scoiattolo,data\raw-img\scoiattolo\OIP-mg2QGDxGfQk6XH1TGuLJrwAAAA.jpeg,.jpeg,300,230,3,squirrel,1.304
25368,scoiattolo,data\raw-img\scoiattolo\OIP-mGhx8bt1rbGak4nX5UMgYwHaKA.jpeg,.jpeg,223,300,3,squirrel,0.743
25369,scoiattolo,data\raw-img\scoiattolo\OIP-MHC1c2-3vn0GDQaYVzvuBwHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25370,scoiattolo,data\raw-img\scoiattolo\OIP-mHu6UlkL0bXCHly2JqjkoAHaD4.jpeg,.jpeg,300,157,3,squirrel,1.911
25371,scoiattolo,data\raw-img\scoiattolo\OIP-mj3bPqaTaAT8odWYQ_FX0QHaJK.jpeg,.jpeg,243,300,3,squirrel,0.81
25372,scoiattolo,data\raw-img\scoiattolo\OIP-mK677OVL2snLNP_XLJVTqgHaE0.jpeg,.jpeg,300,195,3,squirrel,1.538
25373,scoiattolo,data\raw-img\scoiattolo\OIP-mK7vgoDk97kH3G9kYnFsiAHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25374,scoiattolo,data\raw-img\scoiattolo\OIP-mKapEQGDnOE1rk1DpQkFjQHaEo.jpeg,.jpeg,300,188,3,squirrel,1.596
25375,scoiattolo,data\raw-img\scoiattolo\OIP-mkjK4aoai34Hoyu-m9YJYwHaHa.jpeg,.jpeg,300,300,3,squirrel,1.0
25376,scoiattolo,data\raw-img\scoiattolo\OIP-mKNTn4URJfhZJODzY_0DqAHaFc.jpeg,.jpeg,300,221,3,squirrel,1.357
25377,scoiattolo,data\raw-img\scoiattolo\OIP-mLi18cVKGEFeAJlpODTbMgHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25378,scoiattolo,data\raw-img\scoiattolo\OIP-mlNsp6wXIZEoM1Uh1rTzXQAAAA.jpeg,.jpeg,200,200,3,squirrel,1.0
25379,scoiattolo,data\raw-img\scoiattolo\OIP-mMhE64n0ZrDhIWgE8crHzAHaF7.jpeg,.jpeg,300,240,3,squirrel,1.25
25380,scoiattolo,data\raw-img\scoiattolo\OIP-mMx1p2uXGiwbqkjlbbuOpAHaE5.jpeg,.jpeg,300,199,3,squirrel,1.508
25381,scoiattolo,data\raw-img\scoiattolo\OIP-Mojm2cVH-daIteosGqCLGgAAAA.jpeg,.jpeg,300,300,3,squirrel,1.0
25382,scoiattolo,data\raw-img\scoiattolo\OIP-mp5QL66RGV-dhOckWU1PXAHaHj.jpeg,.jpeg,295,300,3,squirrel,0.983
25383,scoiattolo,data\raw-img\scoiattolo\OIP-mQ1A4N7Wbdcwd3XDE_l6TwHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25384,scoiattolo,data\raw-img\scoiattolo\OIP-mqjqwvtHvb1F5gqAcLO9nQHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25385,scoiattolo,data\raw-img\scoiattolo\OIP-MQW1grY6eORy_VHYGAXzdwHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25386,scoiattolo,data\raw-img\scoiattolo\OIP-Mrn40iI28Kcp9A4-GAM25wHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25387,scoiattolo,data\raw-img\scoiattolo\OIP-mroULVu6LhQHG2em-3iS8AHaFf.jpeg,.jpeg,300,223,3,squirrel,1.345
25388,scoiattolo,data\raw-img\scoiattolo\OIP-mSToyndIT6NhE1CcJDjNcwHaEo.jpeg,.jpeg,300,188,3,squirrel,1.596
25389,scoiattolo,data\raw-img\scoiattolo\OIP-MTc3rqSa5FJreJGYEDQLmwHaFX.jpeg,.jpeg,300,218,3,squirrel,1.376
25390,scoiattolo,data\raw-img\scoiattolo\OIP-MtcGuPWapl7RD_sQ4EADHgHaFw.jpeg,.jpeg,300,233,3,squirrel,1.288
25391,scoiattolo,data\raw-img\scoiattolo\OIP-MTVkHlbGEJJ5WGZkPbx4MQHaGa.jpeg,.jpeg,300,260,3,squirrel,1.154
25392,scoiattolo,data\raw-img\scoiattolo\OIP-MU2TekrOuPr3rToSvSpkBQHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25393,scoiattolo,data\raw-img\scoiattolo\OIP-mul9XWqFLnv5hlaYM-0l6QHaF7.jpeg,.jpeg,300,240,3,squirrel,1.25
25394,scoiattolo,data\raw-img\scoiattolo\OIP-mURS277pmQWCmjuY5QShLgHaFe.jpeg,.jpeg,300,222,3,squirrel,1.351
25395,scoiattolo,data\raw-img\scoiattolo\OIP-Mvo746MQj9IiTVGRo1-brwHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25396,scoiattolo,data\raw-img\scoiattolo\OIP-mww3rSnlk6qyMJ5KJ5X5ugHaGV.jpeg,.jpeg,300,257,3,squirrel,1.167
25397,scoiattolo,data\raw-img\scoiattolo\OIP-myXe4b13uqziqyCgNhwEmwHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25398,scoiattolo,data\raw-img\scoiattolo\OIP-m_4fLiMW3XJAQKC4H0jAcQHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25399,scoiattolo,data\raw-img\scoiattolo\OIP-m_5utNQ4aBPpCkum5Osu0gHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25400,scoiattolo,data\raw-img\scoiattolo\OIP-M_IErIQdNaFyBFeUZ1HHRgHaFn.jpeg,.jpeg,300,228,3,squirrel,1.316
25401,scoiattolo,data\raw-img\scoiattolo\OIP-m_Mut6OSqi3ApNRtyjmafwHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25402,scoiattolo,data\raw-img\scoiattolo\OIP-N-Jl9uO5NIar8RC4eGemuwHaFk.jpeg,.jpeg,300,226,3,squirrel,1.327
25403,scoiattolo,data\raw-img\scoiattolo\OIP-n37p5Iui50HA2TKZgNLniAHaKC.jpeg,.jpeg,222,300,3,squirrel,0.74
25404,scoiattolo,data\raw-img\scoiattolo\OIP-n3FcbV7azyeVGIeON9OvgQHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25405,scoiattolo,data\raw-img\scoiattolo\OIP-N4TkThCX2kNaUeOW0nEBTAHaFU.jpeg,.jpeg,300,216,3,squirrel,1.389
25406,scoiattolo,data\raw-img\scoiattolo\OIP-n5SYkIeLMvsN1CJ1Qg6algHaGj.jpeg,.jpeg,300,266,3,squirrel,1.128
25407,scoiattolo,data\raw-img\scoiattolo\OIP-N6ScGLtrRGnmscAR7OyLVgHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25408,scoiattolo,data\raw-img\scoiattolo\OIP-n6TgkwMRkBA09m6x3cutWAHaFL.jpeg,.jpeg,300,210,3,squirrel,1.429
25409,scoiattolo,data\raw-img\scoiattolo\OIP-N9fQn5QUnHLx8noit-01kwHaEA.jpeg,.jpeg,300,163,3,squirrel,1.84
25410,scoiattolo,data\raw-img\scoiattolo\OIP-naREI0PX0YmODMbGAqWM5wHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25411,scoiattolo,data\raw-img\scoiattolo\OIP-nb08u0SgxFCyD8mimLWCawAAAA.jpeg,.jpeg,251,300,3,squirrel,0.837
25412,scoiattolo,data\raw-img\scoiattolo\OIP-NBBhezM-ZkxbiY3WNeX9ggHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25413,scoiattolo,data\raw-img\scoiattolo\OIP-NbTDfv-ZkI3l-sXG-Kz0NgHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25414,scoiattolo,data\raw-img\scoiattolo\OIP-ncq5dh9VU9EwVM2DDRWgmgHaFL.jpeg,.jpeg,300,210,3,squirrel,1.429
25415,scoiattolo,data\raw-img\scoiattolo\OIP-Nd0PE1oo_apToADZMRu35AHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25416,scoiattolo,data\raw-img\scoiattolo\OIP-nE621vFKZemBEEXvYDgPpgHaGl.jpeg,.jpeg,300,267,3,squirrel,1.124
25417,scoiattolo,data\raw-img\scoiattolo\OIP-NeiU-c6hiAEI9TnBqKz3RgHaFc.jpeg,.jpeg,300,221,3,squirrel,1.357
25418,scoiattolo,data\raw-img\scoiattolo\OIP-NeiVSq_n663nqEsa92ruPAHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25419,scoiattolo,data\raw-img\scoiattolo\OIP-nEZSd4txgg8wl8pMw8cTAgHaLH.jpeg,.jpeg,200,300,3,squirrel,0.667
25420,scoiattolo,data\raw-img\scoiattolo\OIP-nFRkf4s7HqU48-q3nA_ouAHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25421,scoiattolo,data\raw-img\scoiattolo\OIP-NgeEDtk6LIqLgyE6WwjP_gAAAA.jpeg,.jpeg,300,169,3,squirrel,1.775
25422,scoiattolo,data\raw-img\scoiattolo\OIP-nhEcvB3F3JPAxCA1f1ZgGwHaE0.jpeg,.jpeg,300,195,3,squirrel,1.538
25423,scoiattolo,data\raw-img\scoiattolo\OIP-nHfof-ELuAd1B0NkdP6kygHaFd.jpeg,.jpeg,300,221,3,squirrel,1.357
25424,scoiattolo,data\raw-img\scoiattolo\OIP-nHjab7wjrv95BCcma4-h9AHaJQ.jpeg,.jpeg,241,300,3,squirrel,0.803
25425,scoiattolo,data\raw-img\scoiattolo\OIP-nHynXHA-Pu9sbFuccvYCewHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25426,scoiattolo,data\raw-img\scoiattolo\OIP-NiyS1h1fMuTuZoH4pVkaLAHaFe.jpeg,.jpeg,300,222,3,squirrel,1.351
25427,scoiattolo,data\raw-img\scoiattolo\OIP-NJ9pzTUqMLcwj-aAx4Ke4wAAAA.jpeg,.jpeg,193,300,3,squirrel,0.643
25428,scoiattolo,data\raw-img\scoiattolo\OIP-NJNq74ajuFe4ZBm4ozFlaAHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25429,scoiattolo,data\raw-img\scoiattolo\OIP-NJSdBYvw7tDvFmJ97V7hfAHaHg.jpeg,.jpeg,297,300,3,squirrel,0.99
25430,scoiattolo,data\raw-img\scoiattolo\OIP-nllzM8-KWHur-VnhAqY4agHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25431,scoiattolo,data\raw-img\scoiattolo\OIP-nLSQCZ6MhPMlYvT2T1_G1AHaFD.jpeg,.jpeg,300,205,3,squirrel,1.463
25432,scoiattolo,data\raw-img\scoiattolo\OIP-NlzEiclV-T6nv1J6_VvSmgHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25433,scoiattolo,data\raw-img\scoiattolo\OIP-nMiRiSkmHuTJeKlgMyRVtAHaHa.jpeg,.jpeg,300,300,3,squirrel,1.0
25434,scoiattolo,data\raw-img\scoiattolo\OIP-NnCUMKTttInBdTbXTqCg9wHaE6.jpeg,.jpeg,300,199,3,squirrel,1.508
25435,scoiattolo,data\raw-img\scoiattolo\OIP-NNuBGm7-qVWHPXOPcITmiwHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25436,scoiattolo,data\raw-img\scoiattolo\OIP-nny4d7sLEyJiiigo2Gx_RQHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25437,scoiattolo,data\raw-img\scoiattolo\OIP-nO9vaILQGjpyvzPQedimvgHaE5.jpeg,.jpeg,300,199,3,squirrel,1.508
25438,scoiattolo,data\raw-img\scoiattolo\OIP-NoWjflA4LaS0tPBfZsmwkwHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25439,scoiattolo,data\raw-img\scoiattolo\OIP-nPjO0i4Jmd05KIlhhgS1KgHaGE.jpeg,.jpeg,300,246,3,squirrel,1.22
25440,scoiattolo,data\raw-img\scoiattolo\OIP-NpSgB9ED4jDxLFUEjjx3UgHaD9.jpeg,.jpeg,300,161,3,squirrel,1.863
25441,scoiattolo,data\raw-img\scoiattolo\OIP-npV4W7ANBWFJGlAEPRgj-wHaJ4.jpeg,.jpeg,225,300,3,squirrel,0.75
25442,scoiattolo,data\raw-img\scoiattolo\OIP-Nqma4sk-gIIm3L0zFpvyogHaKd.jpeg,.jpeg,213,300,3,squirrel,0.71
25443,scoiattolo,data\raw-img\scoiattolo\OIP-nreywp3DhGPlQWeeFOsZewHaE-.jpeg,.jpeg,300,202,3,squirrel,1.485
25444,scoiattolo,data\raw-img\scoiattolo\OIP-nsUILFk2yutgGvZvCXAO-AHaFn.jpeg,.jpeg,300,228,3,squirrel,1.316
25445,scoiattolo,data\raw-img\scoiattolo\OIP-ntDuMO47ZX4CY4OymPAQ9AHaHR.jpeg,.jpeg,300,295,3,squirrel,1.017
25446,scoiattolo,data\raw-img\scoiattolo\OIP-nubn8y7u97R_-no5JwT9_QHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25447,scoiattolo,data\raw-img\scoiattolo\OIP-nuFwzUrsddzL8KDnkxq6qwHaIu.jpeg,.jpeg,255,300,3,squirrel,0.85
25448,scoiattolo,data\raw-img\scoiattolo\OIP-nUIeK5lK4qJcUzdG82hMCQHaHa.jpeg,.jpeg,300,300,3,squirrel,1.0
25449,scoiattolo,data\raw-img\scoiattolo\OIP-nUiEystK9xB-pikRvgpK_QHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25450,scoiattolo,data\raw-img\scoiattolo\OIP-Nv0PXSog7TAhZOSBQcS1wgHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25451,scoiattolo,data\raw-img\scoiattolo\OIP-nVLaJ1lApJZICGj7Xrgi2gHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25452,scoiattolo,data\raw-img\scoiattolo\OIP-nVXHCQ8S2_3JJmmMcAyYkQHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25453,scoiattolo,data\raw-img\scoiattolo\OIP-NWsAybAgTgvyeivPblFrAwHaKq.jpeg,.jpeg,209,300,3,squirrel,0.697
25454,scoiattolo,data\raw-img\scoiattolo\OIP-NWumR35T42orC8rLAc_L8AHaFk.jpeg,.jpeg,300,226,3,squirrel,1.327
25455,scoiattolo,data\raw-img\scoiattolo\OIP-NWYhpFeFcrX9vN3g4Q5jlQAAAA.jpeg,.jpeg,245,206,3,squirrel,1.189
25456,scoiattolo,data\raw-img\scoiattolo\OIP-NXcFoWCxQHgdtcD-cFQlLgHaEc.jpeg,.jpeg,300,180,3,squirrel,1.667
25457,scoiattolo,data\raw-img\scoiattolo\OIP-nXd0f0hTTemtGU7QYI-d3QHaE6.jpeg,.jpeg,300,199,3,squirrel,1.508
25458,scoiattolo,data\raw-img\scoiattolo\OIP-NxvIlURW0YroZoGHGKBYMQHaEr.jpeg,.jpeg,300,190,3,squirrel,1.579
25459,scoiattolo,data\raw-img\scoiattolo\OIP-nXY1tCCb-mWGL9mDsETJHgHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25460,scoiattolo,data\raw-img\scoiattolo\OIP-NY40_M6QFF7Z0TtkWp1YhwHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25461,scoiattolo,data\raw-img\scoiattolo\OIP-nyYNhZ-rwQuwCN_VoxJpuwAAAA.jpeg,.jpeg,300,243,3,squirrel,1.235
25462,scoiattolo,data\raw-img\scoiattolo\OIP-nZ8o-j7gbZUK4q6m7UvGqgHaGK.jpeg,.jpeg,300,250,3,squirrel,1.2
25463,scoiattolo,data\raw-img\scoiattolo\OIP-o0R6egK8dwYinfVJPNK4hwHaDX.jpeg,.jpeg,300,137,3,squirrel,2.19
25464,scoiattolo,data\raw-img\scoiattolo\OIP-O1M8zEA0UtxDKR3hHOpH9QHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25465,scoiattolo,data\raw-img\scoiattolo\OIP-O1snAFbiDHBlwMRDiRuO-AHaEK.jpeg,.jpeg,300,169,3,squirrel,1.775
25466,scoiattolo,data\raw-img\scoiattolo\OIP-O2k77BX5jxOpUlbwKHAaoQAAAA.jpeg,.jpeg,300,300,3,squirrel,1.0
25467,scoiattolo,data\raw-img\scoiattolo\OIP-o43xVB_Hq5SceYmGgjS36AHaFN.jpeg,.jpeg,300,211,3,squirrel,1.422
25468,scoiattolo,data\raw-img\scoiattolo\OIP-o4fTJJZWx5Vv83-3Rn9zXgHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25469,scoiattolo,data\raw-img\scoiattolo\OIP-O5WABG2rqCvIHFhaulfc3AHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25470,scoiattolo,data\raw-img\scoiattolo\OIP-O6u9my0WN8Ioly6rpTSkFgHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25471,scoiattolo,data\raw-img\scoiattolo\OIP-O7Gmsk2HZI3WekPz8gkumwHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
25472,scoiattolo,data\raw-img\scoiattolo\OIP-O7mU8UVjJ7_zE0r8X932GwHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25473,scoiattolo,data\raw-img\scoiattolo\OIP-O8yIonfJK5t1kZuBW3vGPQHaGV.jpeg,.jpeg,300,257,3,squirrel,1.167
25474,scoiattolo,data\raw-img\scoiattolo\OIP-O9_dfQ1MzlKGnGLJOcwrJwHaE8.jpeg,.jpeg,300,200,3,squirrel,1.5
25475,scoiattolo,data\raw-img\scoiattolo\OIP-ob0dU17LUS_JlRWliIR3UAHaFj.jpeg,.jpeg,300,225,3,squirrel,1.333
25476,scoiattolo,data\raw-img\scoiattolo\OIP-obuEJbAtZsCMyhzWF7Pb7gHaM0.jpeg,.jpeg,174,300,3,squirrel,0.58
25477,scoiattolo,data\raw-img\scoiattolo\OIP-ocGZtNenXWk1693M6kAhmwAAAA.jpeg,.jpeg,270,194,3,squirrel,1.392
25478,scoiattolo,data\raw-img\scoiattolo\OIP-ocmolUsfWUG6PDu0j_XhiAEsDh.jpeg,.jpeg,300,225,3,squirrel,1.333
25479,scoiattolo,data\raw-img\scoiattolo\OIP-OdiZveFkmxT2L6K-9ScTZQHaE7.jpeg,.jpeg,300,200,3,squirrel,1.5
